assignment,comments,length,shortened comment,shortened length,Ailie category,Tricia category,Ariel category,Equal,Final category
5,Revisit: Nice discussion about reaching the two main target audiences on both sides of the exchange. These two groups will be very important to always keep in mind as the app is worked on. ,35,Revisit: Nice discussion about reaching the two main target audiences on both sides of the exchange. ,17,1,1,1,true,1
5,"Plan: A good amount of specific steps. Be careful with some of the tasks; you want them to be as immediately actionable as possible.  For example, develop movement between screens of the app, could be more specific in what that means. Otherwise, it would ",81,Plan: A good amount of specific steps. ,8,1,1,1,true,1
5,App: One huge piece of the skeleton and flow that I don't quite see is organization pages. I imagine organizations would have some info to be able to be drilled into via list of orgs and maybe even in your profile for orgs that you've matched into. How is,114,App: One huge piece of the skeleton and flow that I don't quite see is organization pages. ,18,2,2,2,true,2
5,Revisit: Would have liked to see more discussion of concrete insight/changes throughout iteration in the design cycle. A lot of this seems like fluff that isn't too specific to your team's experience working through to this current point -> what in needfi,111,Revisit: Would have liked to see more discussion of concrete insight/changes throughout iteration in the design cycle. ,18,3,3,2,false,3
5,Plan: Nice plan! Keep working with immediately actionable tasks. ,10,,,1,3,1,false,1
5,"App: Good progress so far. As noted in studio, I like how to tested with different amounts of user input -- keep that up + think about input validation/displaying etc.! ",31,App: Good progress so far. ,6,1,1,1,true,1
5,Some thoughts: - Work with the right most icon (star) a bit -- may not represent what a user would expect it to represent. ,25,,,2,3,3,false,3
5,How would you like a user to proceed if they have a category in mind to browse into?,19,,,2,2,,false,2
5,"- If I post things, what's the quickest way for me to jump to those posts or display those posts/their results?",21,,,2,2,,false,2
5,"Random thought -- when searching for feedback on fashion, will people ever want to have multiple photos/angled grouped in a single post? If that were the case, would you want to allow for this but place a limit on how many? Could be interesting to conside",48,"Random thought -- when searching for feedback on fashion, will people ever want to have multiple photos/angled grouped in a single post?",24,3,2,,false,2
5,HE Changes: Interesting dialogue approach with the HE evaluations; fun to read! Might be useful later to condense this into a concise list just so it's easier to keep track of for changes in the future. ,37,HE Changes: Interesting dialogue approach with the HE evaluations; fun to read! ,13,1,1,1,true,1
5,"Plan: The main thing I would work on for your development plan is to have more specific tasks. A good rule of thumb to go by is immediately actionable. You want to avoid leaving tasks largely open ended like Create ""X"" page. There's a lot that can happen ",106,Plan: The main thing I would work on for your development plan is to have more specific tasks. ,19,3,3,3,true,3
5,"App: Good progress with straightforward navigation flow. Navigation at the top of the screen could probably be condensed (you probably already have this in mind) to not take up 1/3rd of the screen. As discussed in studio, be sure you have plans for how to",196,App: Good progress with straightforward navigation flow. ,8,1,1,1,true,1
6,competitive analysis could be more convincing. i hope you try to distinguish yourself more. add more detail to dev plan. Ola and Paulo need to start pulling more weight.,29,competitive analysis could be more convincing. i hope you try to distinguish yourself more. add more detail to dev plan. ,21,2,2,2,true,2
6,great competitive analysis. didn't distribute work to kaitlin? pre-assign the tasks. more detail with tasks.,15,,,3,2,3,false,3
6,Great progress so far! Definitely on a good pace. ,10,,,1,1,1,true,1
6,Competitive analysis: Hard to tell from the description what the actual space of the competing market is. What are the other products doing?  The reason why this is important is because one of the best ways to understand the advantage of your product is t,118,Competitive analysis: Hard to tell from the description what the actual space of the competing market is. What are the other products doing? ,24,2,2,2,true,2
6,Interaction flow: Main navigational dead-end issue right now is with your menu not being functionally implemented yet. Technically you can 'back' enough times to get to another point but a user shouldn't have to do that - most blocking thing right now in ,100,Interaction flow: Main navigational dead-end issue right now is with your menu not being functionally implemented yet. ,18,2,2,2,true,2
6,"App things: Renaming rent out vs. rent. Back vs. menu icon. The amount of space that the header takes up varies at different points in the app, not really that big of an issue but something I noticed. I think everything is looking pretty solid and worked ",166,App things: Renaming rent out vs. rent. Back vs. menu icon. ,12,2,2,2,true,2
6,Supporting info: Haha nice self destructing task message.,8,,,1,1,1,true,1
6,"Competitive Analysis: Good distinction from Yelp, but I'm not sure they are the *best* fit for covering similar solutions in the same market. Your app is based on utilizing media to explore where other people have explored. For Yelp, that's a very seconda",61,"Competitive Analysis: Good distinction from Yelp, but I'm not sure they are the *best* fit for covering similar solutions in the same market. ",24,2,2,2,true,2
